"Key","EN","CATEGORY","SUBCATEGORY"
"SimulationSettings.VolatilityMassMultiplier_TOOLTIP","crwdns8024:0crwdne8024:0","TOOLTIP",""
"SimulationSettings.CameraFOV_TOOLTIP","crwdns8025:0crwdne8025:0","TOOLTIP",""
"SimulationSettings.Orbits_TOOLTIP","crwdns8026:0crwdne8026:0","TOOLTIP",""
"SimulationSettings.TrailCenter_TOOLTIP","crwdns8027:0crwdne8027:0","TOOLTIP",""
"SimulationSettings.Trails_TOOLTIP","crwdns8028:0crwdne8028:0","TOOLTIP",""
"SimulationSettings.BodyScaleStyle_TOOLTIP","crwdns8029:0crwdne8029:0","TOOLTIP",""
"Preferences.AnalyticsEnabled_TOOLTIP","crwdns8030:0crwdne8030:0","TOOLTIP",""
"Preferences.IncludeSimulationOverlays_TOOLTIP","crwdns8031:0crwdne8031:0","TOOLTIP",""
"Preferences.BudgetTargetFPS_TOOLTIP","crwdns8032:0crwdne8032:0","TOOLTIP",""
"Preferences.BudgetEnableReduction_TOOLTIP","crwdns8033:0crwdne8033:0","TOOLTIP",""
"Preferences.AudioEnabled_TOOLTIP","crwdns8034:0crwdne8034:0","TOOLTIP",""
"Preferences.PlayAudioInBackground_TOOLTIP","crwdns8035:0crwdne8035:0","TOOLTIP",""
"Preferences.MasterVolume_TOOLTIP","crwdns8036:0crwdne8036:0","TOOLTIP",""
"Preferences.MusicVolume_TOOLTIP","crwdns8037:0crwdne8037:0","TOOLTIP",""
"Preferences.EffectsVolume_TOOLTIP","crwdns8038:0crwdne8038:0","TOOLTIP",""
"Preferences.UIVolume_TOOLTIP","crwdns8039:0crwdne8039:0","TOOLTIP",""
"Preferences.QuicksaveAmount_TOOLTIP","crwdns8040:0crwdne8040:0","TOOLTIP",""
"Preferences.DynamicViewport_TOOLTIP","crwdns8041:0crwdne8041:0","TOOLTIP",""
"Preferences.DynamicCamera_TOOLTIP","crwdns8042:0crwdne8042:0","TOOLTIP",""
"Preferences.SelectionBias_TOOLTIP","crwdns8043:0crwdne8043:0","TOOLTIP",""
"Preferences.CameraSmoothingMultiplier_TOOLTIP","crwdns8044:0crwdne8044:0","TOOLTIP",""
"Preferences.PrimaryColor_TOOLTIP","crwdns8045:0crwdne8045:0","TOOLTIP",""
"Preferences.GIFDesiredFPS_TOOLTIP","crwdns8046:0crwdne8046:0","TOOLTIP",""
"Preferences.GIFIncludeUI_TOOLTIP","crwdns8047:0crwdne8047:0","TOOLTIP",""
"Preferences.GIFQuality_TOOLTIP","crwdns8048:0crwdne8048:0","TOOLTIP",""
"Preferences.GIFLoop_TOOLTIP","crwdns8049:0crwdne8049:0","TOOLTIP",""
"Preferences.GIFIncludeSimulationOverlays_TOOLTIP","crwdns8050:0crwdne8050:0","TOOLTIP",""
"Preferences.GIFPaletteFrameSkip_TOOLTIP","crwdns8051:0crwdne8051:0","TOOLTIP",""
"Preferences.GIFTimeLimit_TOOLTIP","crwdns8052:0crwdne8052:0","TOOLTIP",""
"Preferences.GIFShowWatermark_TOOLTIP","crwdns8053:0crwdne8053:0","TOOLTIP",""
"Preferences.GIFMode_TOOLTIP","crwdns8054:0crwdne8054:0","TOOLTIP",""
"Preferences.IncludeUIinScreenshots_TOOLTIP","crwdns8055:0crwdne8055:0","TOOLTIP",""
"Preferences.ScreenshotsIncludeSimulationOverlays_TOOLTIP","crwdns8056:0crwdne8056:0","TOOLTIP",""
"Preferences.ScreenshotMode_TOOLTIP","crwdns8057:0crwdne8057:0","TOOLTIP",""
"Preferences.LocalizationModeUnlocked_TOOLTIP","crwdns8058:0crwdne8058:0","TOOLTIP",""
"Preferences.ShowNEWIcons_TOOLTIP","crwdns8059:0crwdne8059:0","TOOLTIP",""
"Preferences.NEWIconDate_TOOLTIP","crwdns8060:0crwdne8060:0","TOOLTIP",""
"Preferences.HideVisited_TOOLTIP","crwdns8061:0crwdne8061:0","TOOLTIP",""
"Simulation.SlowestBody_TOOLTIP","crwdns8062:0crwdne8062:0","TOOLTIP",""
"Simulation.ErrorPerSecond_TOOLTIP","crwdns8063:0crwdne8063:0","TOOLTIP",""
"Simulation.ComputationDevice_TOOLTIP","crwdns8064:0crwdne8064:0","TOOLTIP",""
"lower accuracy means higher possible Time Steps but less stable orbits","crwdns8065:0crwdne8065:0","TOOLTIP",""
"Simulation.SlidingMotionDampning_TOOLTIP","crwdns8066:0crwdne8066:0","TOOLTIP",""
"Simulation.ConstantCenterOfMass_TOOLTIP","crwdns8067:0crwdne8067:0","TOOLTIP",""
"Simulation.AutomaticTolerance_TOOLTIP","crwdns8068:0crwdne8068:0","TOOLTIP",""
"Simulation.Tolerance_TOOLTIP","crwdns8069:0crwdne8069:0","TOOLTIP",""
"Simulation.ParticleStream_TOOLTIP","crwdns8070:0crwdne8070:0","TOOLTIP",""
"TimeControlBehavior.TargetDateTime_TOOLTIP","crwdns8071:0crwdne8071:0","TOOLTIP",""
"TimeControlBehavior.TargetLength_TOOLTIP","crwdns8072:0crwdne8072:0","TOOLTIP",""
"TimeControlBehavior.MaxSpeed_TOOLTIP","crwdns8073:0crwdne8073:0","TOOLTIP",""
"TimeControlBehavior.OnArrival_TOOLTIP","crwdns8074:0crwdne8074:0","TOOLTIP",""
"NBodyOptions.NumExplosionFillerFragments_TOOLTIP","crwdns8075:0crwdne8075:0","TOOLTIP",""
"NBodyOptions.GravitySmoothing_TOOLTIP","crwdns8076:0crwdne8076:0","TOOLTIP",""
"NBodyOptions.GravitySmoothingLength_TOOLTIP","crwdns8077:0crwdne8077:0","TOOLTIP",""
"NBodyOptions.GravitationalConstant_TOOLTIP","crwdns8078:0crwdne8078:0","TOOLTIP",""
"NBodyOptions.AcceptPositionOnlyBasedAcceleration_TOOLTIP","crwdns8079:0crwdne8079:0","TOOLTIP",""
"NBodyOptions.RocheLimitMinimalRadius_TOOLTIP","crwdns8080:0crwdne8080:0","TOOLTIP",""
"NBodyOptions.RocheHelperAccelerationFraction_TOOLTIP","crwdns8081:0crwdne8081:0","TOOLTIP",""
"NBodyOptions.RocheLobeLossFactor_TOOLTIP","crwdns8082:0crwdne8082:0","TOOLTIP",""
"NBodyOptions.RocheMaximalFragmentMassRatio_TOOLTIP","crwdns8083:0crwdne8083:0","TOOLTIP",""
"ArrangeSetup.AutoBounds_TOOLTIP","crwdns8084:0crwdne8084:0","TOOLTIP",""
"ArrangeSetup.RemoveUnstableResonances_TOOLTIP","crwdns8085:0crwdne8085:0","TOOLTIP",""
"ChoreographyPreset.TrailLength_TOOLTIP","crwdns8086:0crwdne8086:0","TOOLTIP",""
"ChoreographyPreset.EnableCollisions_TOOLTIP","crwdns8087:0crwdne8087:0","TOOLTIP",""
"ChoreographyPreset.EnableFragments_TOOLTIP","crwdns8088:0crwdne8088:0","TOOLTIP",""
"ChoreographyPreset.EnableCollisionFragments_TOOLTIP","crwdns8089:0crwdne8089:0","TOOLTIP",""
"ChoreographyPreset.EnableTotalBodyFragmentation_TOOLTIP","crwdns8090:0crwdne8090:0","TOOLTIP",""
"ChoreographyPreset.EnableRocheFragmentation_TOOLTIP","crwdns8091:0crwdne8091:0","TOOLTIP",""
"ChoreographyPreset.EnableSurfaceFragmentation_TOOLTIP","crwdns8092:0crwdne8092:0","TOOLTIP",""
"ChoreographyPreset.JeansEscapeEnabled_TOOLTIP","crwdns8093:0crwdne8093:0","TOOLTIP",""
"ChoreographyPreset.TidalHeating_TOOLTIP","crwdns8094:0crwdne8094:0","TOOLTIP",""
"RandomSystemChildGroup.ExplosionVelocity_TOOLTIP","crwdns8095:0crwdne8095:0","TOOLTIP",""
"Budget.MaxAttracting_TOOLTIP","crwdns8096:0crwdne8096:0","TOOLTIP",""
"Budget.MaxNonAttracting_TOOLTIP","crwdns8097:0crwdne8097:0","TOOLTIP",""
"Budget.Reduction_TOOLTIP","crwdns8098:0crwdne8098:0","TOOLTIP",""
"Budget.ReductionPercent_TOOLTIP","crwdns8099:0crwdne8099:0","TOOLTIP",""
"NBodyComponent.RocheLobeRadius_TOOLTIP","crwdns8100:0crwdne8100:0","TOOLTIP",""
"NBodyComponent.TidalStressDirection_TOOLTIP","crwdns8101:0crwdne8101:0","TOOLTIP",""
"NBodyComponent.TidalStressMagnitude_TOOLTIP","crwdns8102:0crwdne8102:0","TOOLTIP",""
"NBodyComponent.TidalHeatingEffect_TOOLTIP","crwdns8103:0crwdne8103:0","TOOLTIP",""
"NBodyComponent.TidalHeatingEffectPerMass_TOOLTIP","crwdns8104:0crwdne8104:0","TOOLTIP",""
"VROptions.ScreenshotFOV_TOOLTIP","crwdns8105:0crwdne8105:0","TOOLTIP",""
"VROptions.EnableCameraSmoothing_TOOLTIP","crwdns8106:0crwdne8106:0","TOOLTIP",""
"VROptions.ObserverFOV_TOOLTIP","crwdns8107:0crwdne8107:0","TOOLTIP",""
"VROptions.CameraSmoothingValue_TOOLTIP","crwdns8108:0crwdne8108:0","TOOLTIP",""
"VROptions.FocusSimCenterOnStart_TOOLTIP","crwdns8109:0crwdne8109:0","TOOLTIP",""
"VROptions.EnableHaptics_TOOLTIP","crwdns8110:0crwdne8110:0","TOOLTIP",""
"VROptions.EnableVRExperience_TOOLTIP","crwdns8111:0crwdne8111:0","TOOLTIP",""
"VROptions.AutoGraphics_TOOLTIP","crwdns8112:0crwdne8112:0","TOOLTIP",""
"VROptions.EnableSeatedMode_TOOLTIP","crwdns8113:0crwdne8113:0","TOOLTIP",""
"VROptions.GameViewQuality_TOOLTIP","crwdns8114:0crwdne8114:0","TOOLTIP",""
"VROptions.AutoHideGUI_TOOLTIP","crwdns8115:0crwdne8115:0","TOOLTIP",""
"VROptions.DisableGUITimeoutSecs_TOOLTIP","crwdns8116:0crwdne8116:0","TOOLTIP",""
"VROptions.OculusAimAngle_TOOLTIP","crwdns8117:0crwdne8117:0","TOOLTIP",""
"VROptions.ViveAimAngle_TOOLTIP","crwdns8118:0crwdne8118:0","TOOLTIP",""
"ProfilerProxy.DataGraph_TOOLTIP","crwdns8119:0crwdne8119:0","TOOLTIP",""
"PageVideoCapture.Resolution_TOOLTIP","crwdns8120:0crwdne8120:0","TOOLTIP",""
"PageVideoCapture.GIFDesiredFPS_TOOLTIP","crwdns8121:0crwdne8121:0","TOOLTIP",""
"UICanvasScaler.AutoScale_TOOLTIP","crwdns8122:0crwdne8122:0","TOOLTIP",""
"Search ""^.*\b(.*_TOOLTIP.*)\b.*$"" (262 hits in 1 file)","crwdns8123:0crwdne8123:0","TOOLTIP",""
"D:\UniverseSandbox\US2_Standalone\US\Core\Assets\Localization\Resources\Translations\Tooltips\en.csv (262 hits)","crwdns8124:0crwdne8124:0","TOOLTIP",""
"Climate.CarbonDioxidePPMV_TOOLTIP","crwdns7861:0crwdne7861:0","TOOLTIP",""
"Climate.CarbonDioxideGigaton_TOOLTIP","crwdns7862:0crwdne7862:0","TOOLTIP",""
"Body.Attractor_TOOLTIP","crwdns7863:0crwdne7863:0","TOOLTIP",""
"Body.OrbitParent_TOOLTIP","crwdns7864:0crwdne7864:0","TOOLTIP",""
"Body.Age_TOOLTIP","crwdns7865:0crwdne7865:0","TOOLTIP",""
"Body.SurfaceGravity_TOOLTIP","crwdns7866:0crwdne7866:0","TOOLTIP",""
"Body.RotationSpeedAtEquator_TOOLTIP","crwdns7867:0crwdne7867:0","TOOLTIP",""
"Body.RadialVelocity_TOOLTIP","crwdns7868:0crwdne7868:0","TOOLTIP",""
"Body.NormalizedLightCurve_TOOLTIP","crwdns7869:0crwdne7869:0","TOOLTIP",""
"Body.CameraInclination_TOOLTIP","crwdns7870:0crwdne7870:0","TOOLTIP",""
"Body.CameraAzimuth_TOOLTIP","crwdns7871:0crwdne7871:0","TOOLTIP",""
"Body.RotationPeriod_TOOLTIP","crwdns7872:0crwdne7872:0","TOOLTIP",""
"Body.Density_TOOLTIP","crwdns7873:0crwdne7873:0","TOOLTIP",""
"Body.Radius_TOOLTIP","crwdns7874:0crwdne7874:0","TOOLTIP",""
"Body.RocheLobeRadius_TOOLTIP","crwdns7875:0crwdne7875:0","TOOLTIP",""
"Body.TidalStressDirection_TOOLTIP","crwdns7876:0crwdne7876:0","TOOLTIP",""
"Body.TidalStressMagnitude_TOOLTIP","crwdns7877:0crwdne7877:0","TOOLTIP",""
"Body.TidalHeatingEffect_TOOLTIP","crwdns7878:0crwdne7878:0","TOOLTIP",""
"Body.TidalHeatingEffectPerMass_TOOLTIP","crwdns7879:0crwdne7879:0","TOOLTIP",""
"Body.Mass_TOOLTIP","crwdns7880:0crwdne7880:0","TOOLTIP",""
"Body.DistanceToHost_TOOLTIP","crwdns7881:0crwdne7881:0","TOOLTIP",""
"Body.DistanceToOrbitalParent_TOOLTIP","crwdns7882:0crwdne7882:0","TOOLTIP",""
"Body.VelocityLength_TOOLTIP","crwdns7883:0crwdne7883:0","TOOLTIP",""
"Body.VelocityRelativeLength_TOOLTIP","crwdns7884:0crwdne7884:0","TOOLTIP",""
"Body.EscapeVelocityFromSurface_TOOLTIP","crwdns7885:0crwdne7885:0","TOOLTIP",""
"AppearanceComponent.ScaleMag_TOOLTIP","crwdns7886:0crwdne7886:0","TOOLTIP",""
"AppearanceComponent.ShowMagneticField_TOOLTIP","crwdns7887:0crwdne7887:0","TOOLTIP",""
"AppearanceComponent.ShowMagAxis_TOOLTIP","crwdns7888:0crwdne7888:0","TOOLTIP",""
"Celestial.Luminosity_TOOLTIP","crwdns7889:0crwdne7889:0","TOOLTIP",""
"Celestial.SurfaceTemperature_TOOLTIP","crwdns7890:0crwdne7890:0","TOOLTIP",""
"Celestial.VisualTemperature_TOOLTIP","crwdns7891:0crwdne7891:0","TOOLTIP",""
"Celestial.TidalPower_TOOLTIP","crwdns7892:0crwdne7892:0","TOOLTIP",""
"Celestial.GreenhouseEffect_TOOLTIP","crwdns7893:0crwdne7893:0","TOOLTIP",""
"Celestial.EffectiveTemperature_TOOLTIP","crwdns7894:0crwdne7894:0","TOOLTIP",""
"Celestial.AtmosphereMass_TOOLTIP","crwdns7895:0crwdne7895:0","TOOLTIP",""
"Celestial.SurfacePressure_TOOLTIP","crwdns7896:0crwdne7896:0","TOOLTIP",""
"Celestial.EarthSimilarityIndex_TOOLTIP","crwdns7897:0crwdne7897:0","TOOLTIP",""
"Celestial.LifeLikelihood_TOOLTIP","crwdns7898:0crwdne7898:0","TOOLTIP",""
"Celestial.Albedo_TOOLTIP","crwdns7899:0crwdne7899:0","TOOLTIP",""
"Celestial.RadiusTuningFactor_TOOLTIP","crwdns7900:0crwdne7900:0","TOOLTIP",""
"Celestial.LightPower_TOOLTIP","crwdns7901:0crwdne7901:0","TOOLTIP",""
"Celestial.MagneticField_TOOLTIP","crwdns7902:0crwdne7902:0","TOOLTIP",""
"Celestial.MagPoleAngle_TOOLTIP","crwdns7903:0crwdne7903:0","TOOLTIP",""
"Celestial.MassLoss_TOOLTIP","crwdns7904:0crwdne7904:0","TOOLTIP",""
"Celestial.MassLossTotal_TOOLTIP","crwdns7905:0crwdne7905:0","TOOLTIP",""
"Celestial.Realistic_TOOLTIP","crwdns7906:0crwdne7906:0","TOOLTIP",""
"ClimateComponent.Enabled_TOOLTIP","crwdns7907:0crwdne7907:0","TOOLTIP",""
"ClimateComponent.TimeStepLimitEnabled_TOOLTIP","crwdns7908:0crwdne7908:0","TOOLTIP",""
"ClimateComponent.CarbonDioxidePPMV_TOOLTIP","crwdns7909:0crwdne7909:0","TOOLTIP",""
"ClimateComponent.CarbonDioxideGigaton_TOOLTIP","crwdns7910:0crwdne7910:0","TOOLTIP",""
"ClimateComponent.UseClimateScenario_TOOLTIP","crwdns7911:0crwdne7911:0","TOOLTIP",""
"ClimateComponent.IncrementCO2_TOOLTIP","crwdns7912:0crwdne7912:0","TOOLTIP",""
"ClimateComponent.EmissionRateCO2_TOOLTIP","crwdns7913:0crwdne7913:0","TOOLTIP",""
"ClimateComponent.DepositionRateCO2_TOOLTIP","crwdns7914:0crwdne7914:0","TOOLTIP",""
"OrbitalElements.GetPeriapsisDist_TOOLTIP","crwdns7915:0crwdne7915:0","TOOLTIP",""
"OrbitalElements.GetApoapsisDist_TOOLTIP","crwdns7916:0crwdne7916:0","TOOLTIP",""
"OrbitalElements.Obliquity_TOOLTIP","crwdns7917:0crwdne7917:0","TOOLTIP",""
"OrbitalElements.ArgumentOfObliquity_TOOLTIP","crwdns7918:0crwdne7918:0","TOOLTIP",""
"OrbitalElements.SemiMajorAxis_TOOLTIP","crwdns7919:0crwdne7919:0","TOOLTIP",""
"OrbitalElements.Eccentricity_TOOLTIP","crwdns7920:0crwdne7920:0","TOOLTIP",""
"OrbitalElements.Inclination_TOOLTIP","crwdns7921:0crwdne7921:0","TOOLTIP",""
"OrbitalElements.ArgOfPerigee_TOOLTIP","crwdns7922:0crwdne7922:0","TOOLTIP",""
"OrbitalElements.RightAscOfAscNode_TOOLTIP","crwdns7923:0crwdne7923:0","TOOLTIP",""
"OrbitalElements.MeanAnomaly_TOOLTIP","crwdns7924:0crwdne7924:0","TOOLTIP",""
"OrbitalElements.LongitudeOfPeriapsis_TOOLTIP","crwdns7925:0crwdne7925:0","TOOLTIP",""
"OrbitalElements.OrbitalPeriod_TOOLTIP","crwdns7926:0crwdne7926:0","TOOLTIP",""
"ParticleComponent.Temperature_TOOLTIP","crwdns7927:0crwdne7927:0","TOOLTIP",""
"DispenserTool.LaunchVelocity_TOOLTIP","crwdns7928:0crwdne7928:0","TOOLTIP",""
"DispenserTool.MassPerParticle_TOOLTIP","crwdns7929:0crwdne7929:0","TOOLTIP",""
"DispenserTool.ParticlesPerSecond_TOOLTIP","crwdns7930:0crwdne7930:0","TOOLTIP",""
"DispenserTool.Spread_TOOLTIP","crwdns7931:0crwdne7931:0","TOOLTIP",""
"ExplodeTool.ExplosionVelocity_TOOLTIP","crwdns7932:0crwdne7932:0","TOOLTIP",""
"ExplodeTool.ExplosionEnergy_TOOLTIP","crwdns7933:0crwdne7933:0","TOOLTIP",""
"ExplodeTool.EnergyAuto_TOOLTIP","crwdns7934:0crwdne7934:0","TOOLTIP",""
"FireworksTool.SecondaryShellCount_TOOLTIP","crwdns7935:0crwdne7935:0","TOOLTIP",""
"FireworksTool.LaunchVelocity_TOOLTIP","crwdns7936:0crwdne7936:0","TOOLTIP",""
"FireworksTool.LaunchVelocityAuto_TOOLTIP","crwdns7937:0crwdne7937:0","TOOLTIP",""
"FireworksTool.LaunchLocation_TOOLTIP","crwdns7938:0crwdne7938:0","TOOLTIP",""
"ForceTool.MaxRange_TOOLTIP","crwdns7939:0crwdne7939:0","TOOLTIP",""
"ForceTool.MinRange_TOOLTIP","crwdns7940:0crwdne7940:0","TOOLTIP",""
"ForceTool.InnerAngle_TOOLTIP","crwdns7941:0crwdne7941:0","TOOLTIP",""
"ForceTool.OuterAngle_TOOLTIP","crwdns7942:0crwdne7942:0","TOOLTIP",""
"ForceTool.Mass_TOOLTIP","crwdns7943:0crwdne7943:0","TOOLTIP",""
"LaserTool.Power_TOOLTIP","crwdns7944:0crwdne7944:0","TOOLTIP",""
"LaserTool.LaserName_TOOLTIP","crwdns7945:0crwdne7945:0","TOOLTIP",""
"LaserTool.NonDestructive_TOOLTIP","crwdns7946:0crwdne7946:0","TOOLTIP",""
"PulseTool.PulseVelocity_TOOLTIP","crwdns7947:0crwdne7947:0","TOOLTIP",""
"PulseTool.PulseParticleCount_TOOLTIP","crwdns7948:0crwdne7948:0","TOOLTIP",""
"PulseTool.PulseShape_TOOLTIP","crwdns7949:0crwdne7949:0","TOOLTIP",""
"PulseTool.PulsePlaneAlignment_TOOLTIP","crwdns7950:0crwdne7950:0","TOOLTIP",""
"AddBodyTool.BalanceMotion_TOOLTIP","crwdns7951:0crwdne7951:0","TOOLTIP",""
"Options.PauseOnLoad_TOOLTIP","crwdns7952:0crwdne7952:0","TOOLTIP",""
"Options.AntialiasingMode_TOOLTIP","crwdns7953:0crwdne7953:0","TOOLTIP",""
"Options.Decals_TOOLTIP","crwdns7954:0crwdne7954:0","TOOLTIP",""
"Options.DisplacementMapping_TOOLTIP","crwdns7955:0crwdne7955:0","TOOLTIP",""
"Options.DisplacementAmount_TOOLTIP","crwdns7956:0crwdne7956:0","TOOLTIP",""
"Options.Fullscreen_TOOLTIP","crwdns7957:0crwdne7957:0","TOOLTIP",""
"Options.FullscreenDisplay_TOOLTIP","crwdns7958:0crwdne7958:0","TOOLTIP",""
"Options.Glows_TOOLTIP","crwdns7959:0crwdne7959:0","TOOLTIP",""
"Options.MaxAttracting_TOOLTIP","crwdns7960:0crwdne7960:0","TOOLTIP",""
"Options.MaxDecals_TOOLTIP","crwdns7961:0crwdne7961:0","TOOLTIP",""
"Options.MaxNonAttracting_TOOLTIP","crwdns7962:0crwdne7962:0","TOOLTIP",""
"Options.MinimalRocheFactorForTidalHeating_TOOLTIP","crwdns7963:0crwdne7963:0","TOOLTIP",""
"Options.QualityPreset_TOOLTIP","crwdns7964:0crwdne7964:0","TOOLTIP",""
"Options.RocheLimitPowerScalar_TOOLTIP","crwdns7965:0crwdne7965:0","TOOLTIP",""
"Options.ShadowsGlobal_TOOLTIP","crwdns7966:0crwdne7966:0","TOOLTIP",""
"Options.SimulationQuality_TOOLTIP","crwdns7967:0crwdne7967:0","TOOLTIP",""
"Options.TextureResolution_TOOLTIP","crwdns7968:0crwdne7968:0","TOOLTIP",""
"Options.TidalHeatingTemperatureRateScalar_TOOLTIP","crwdns7969:0crwdne7969:0","TOOLTIP",""
"Options.TidalHeatingTemperatureRateScalarInside_TOOLTIP","crwdns7970:0crwdne7970:0","TOOLTIP",""
"Options.VSync_TOOLTIP","crwdns7971:0crwdne7971:0","TOOLTIP",""
"Options.PauseOnCollision_TOOLTIP","crwdns7972:0crwdne7972:0","TOOLTIP",""
"Options.UserInterpolationSpeedInSeconds_TOOLTIP","crwdns7973:0crwdne7973:0","TOOLTIP",""
"SimulationSettings.ApplyUniversalDrag_TOOLTIP","crwdns7974:0crwdne7974:0","TOOLTIP",""
"SimulationSettings.BodyColorStyle_TOOLTIP","crwdns7975:0crwdne7975:0","TOOLTIP",""
"SimulationSettings.ParticleScaleStyle_TOOLTIP","crwdns7976:0crwdne7976:0","TOOLTIP",""
"SimulationSettings.VolatileSpeedMultiplier_TOOLTIP","crwdns7977:0crwdne7977:0","TOOLTIP",""
"SimulationSettings.CoolingMultiplier_TOOLTIP","crwdns7978:0crwdne7978:0","TOOLTIP",""
"SimulationSettings.CoolingEnabled_TOOLTIP","crwdns7979:0crwdne7979:0","TOOLTIP",""
"SimulationSettings.CollisionHeatingEnabled_TOOLTIP","crwdns7980:0crwdne7980:0","TOOLTIP",""
"SimulationSettings.JeansEscapeEnabled_TOOLTIP","crwdns7981:0crwdne7981:0","TOOLTIP",""
"SimulationSettings.SolarWindLossEnabled_TOOLTIP","crwdns7982:0crwdne7982:0","TOOLTIP",""
"SimulationSettings.DebugVelocites_TOOLTIP","crwdns7983:0crwdne7983:0","TOOLTIP",""
"SimulationSettings.EclipticRays_TOOLTIP","crwdns7984:0crwdne7984:0","TOOLTIP",""
"SimulationSettings.PhysicsBreakoutTime_TOOLTIP","crwdns7985:0crwdne7985:0","TOOLTIP",""
"SimulationSettings.EnableSubStepping_TOOLTIP","crwdns7986:0crwdne7986:0","TOOLTIP",""
"SimulationSettings.EnableCollisions_TOOLTIP","crwdns7987:0crwdne7987:0","TOOLTIP",""
"SimulationSettings.EnableFragments_TOOLTIP","crwdns7988:0crwdne7988:0","TOOLTIP",""
"SimulationSettings.EnableCollisionFragments_TOOLTIP","crwdns7989:0crwdne7989:0","TOOLTIP",""
"SimulationSettings.EnableTotalBodyFragmentation_TOOLTIP","crwdns7990:0crwdne7990:0","TOOLTIP",""
"SimulationSettings.EnableRocheFragmentation_TOOLTIP","crwdns7991:0crwdne7991:0","TOOLTIP",""
"SimulationSettings.EnableSurfaceFragmentation_TOOLTIP","crwdns7992:0crwdne7992:0","TOOLTIP",""
"SimulationSettings.Grid_TOOLTIP","crwdns7993:0crwdne7993:0","TOOLTIP",""
"SimulationSettings.GridTextSize_TOOLTIP","crwdns7994:0crwdne7994:0","TOOLTIP",""
"SimulationSettings.GridWidth_TOOLTIP","crwdns7995:0crwdne7995:0","TOOLTIP",""
"SimulationSettings.HabitableZones_TOOLTIP","crwdns7996:0crwdne7996:0","TOOLTIP",""
"SimulationSettings.Icons_TOOLTIP","crwdns7997:0crwdne7997:0","TOOLTIP",""
"SimulationSettings.LabelOpacity_TOOLTIP","crwdns7998:0crwdne7998:0","TOOLTIP",""
"SimulationSettings.Labels_TOOLTIP","crwdns7999:0crwdne7999:0","TOOLTIP",""
"SimulationSettings.RelativeMassLabels_TOOLTIP","crwdns8000:0crwdne8000:0","TOOLTIP",""
"SimulationSettings.LightingMode_TOOLTIP","crwdns8001:0crwdne8001:0","TOOLTIP",""
"SimulationSettings.LightIntensity_TOOLTIP","crwdns8002:0crwdne8002:0","TOOLTIP",""
"east to west)","crwdns8003:0crwdne8003:0","TOOLTIP",""
"SimulationSettings.OrbitContext_TOOLTIP","crwdns8004:0crwdne8004:0","TOOLTIP",""
"SimulationSettings.OrbitIntensity_TOOLTIP","crwdns8005:0crwdne8005:0","TOOLTIP",""
"SimulationSettings.PauseOnDate_TOOLTIP","crwdns8006:0crwdne8006:0","TOOLTIP",""
"SimulationSettings.ProjectedPath_TOOLTIP","crwdns8007:0crwdne8007:0","TOOLTIP",""
"SimulationSettings.ProjectedPathContext_TOOLTIP","crwdns8008:0crwdne8008:0","TOOLTIP",""
"SimulationSettings.RayContext_TOOLTIP","crwdns8009:0crwdne8009:0","TOOLTIP",""
"SimulationSettings.Shadows_TOOLTIP","crwdns8010:0crwdne8010:0","TOOLTIP",""
"SimulationSettings.ShowComets_TOOLTIP","crwdns8011:0crwdne8011:0","TOOLTIP",""
"SimulationSettings.ShowStellarProminences_TOOLTIP","crwdns8012:0crwdne8012:0","TOOLTIP",""
"SimulationSettings.ShowDarkMatter_TOOLTIP","crwdns8013:0crwdne8013:0","TOOLTIP",""
"SimulationSettings.ShowSupernovae_TOOLTIP","crwdns8014:0crwdne8014:0","TOOLTIP",""
"SimulationSettings.TextBillboards_TOOLTIP","crwdns8015:0crwdne8015:0","TOOLTIP",""
"SimulationSettings.TidalEvolution_TOOLTIP","crwdns8016:0crwdne8016:0","TOOLTIP",""
"SimulationSettings.TidalEvolutionMultiplier_TOOLTIP","crwdns8017:0crwdne8017:0","TOOLTIP",""
"SimulationSettings.TidalHeating_TOOLTIP","crwdns8018:0crwdne8018:0","TOOLTIP",""
"SimulationSettings.TidalHeatingMultiplier_TOOLTIP","crwdns8019:0crwdne8019:0","TOOLTIP",""
"SimulationSettings.TrailContext_TOOLTIP","crwdns8020:0crwdne8020:0","TOOLTIP",""
"SimulationSettings.TrailIntensity_TOOLTIP","crwdns8021:0crwdne8021:0","TOOLTIP",""
"SimulationSettings.TrailLength_TOOLTIP","crwdns8022:0crwdne8022:0","TOOLTIP",""
"SimulationSettings.TrailWidth_TOOLTIP","crwdns8023:0crwdne8023:0","TOOLTIP",""
"SimulationSettings.VolatilityMassMultiplier_TOOLTIP","crwdns8024:0crwdne8024:0","TOOLTIP",""
"SimulationSettings.CameraFOV_TOOLTIP","crwdns8025:0crwdne8025:0","TOOLTIP",""
"SimulationSettings.Orbits_TOOLTIP","crwdns8026:0crwdne8026:0","TOOLTIP",""
"SimulationSettings.TrailCenter_TOOLTIP","crwdns8027:0crwdne8027:0","TOOLTIP",""
"SimulationSettings.Trails_TOOLTIP","crwdns8028:0crwdne8028:0","TOOLTIP",""
"SimulationSettings.BodyScaleStyle_TOOLTIP","crwdns8029:0crwdne8029:0","TOOLTIP",""
"Preferences.AnalyticsEnabled_TOOLTIP","crwdns8030:0crwdne8030:0","TOOLTIP",""
