"Key","EN","CATEGORY","SUBCATEGORY"
"Options.VSync_TOOLTIP","Synchronizes framerate with monitor refresh rate","TOOLTIP",""
"Options.PauseOnCollision_TOOLTIP","If enabled, the simulation will automatically pause when there is a collision","TOOLTIP",""
"Options.UserInterpolationSpeedInSeconds_TOOLTIP","When changing certain properties, the duration of the smooth transition is defined as this value","TOOLTIP",""
"SimulationSettings.ApplyUniversalDrag_TOOLTIP","Totally fake effect - as if there were atmosphere everywhere to cause drag","TOOLTIP",""
"SimulationSettings.BodyColorStyle_TOOLTIP","Colors objects according to a specific property","TOOLTIP",""
"SimulationSettings.ParticleScaleStyle_TOOLTIP","Set to Exaggerated to see particles more easily, or set to Realistic for true-to-scale particles","TOOLTIP",""
"SimulationSettings.VolatileSpeedMultiplier_TOOLTIP","Increase or invert the acceleration of volatiles away from stars","TOOLTIP",""
"SimulationSettings.CoolingMultiplier_TOOLTIP","Multiplies the cooling effect","TOOLTIP",""
"SimulationSettings.CoolingEnabled_TOOLTIP","Enables cooling over time for objects (after impact, tidal, or other types of heating)","TOOLTIP",""
"SimulationSettings.CollisionHeatingEnabled_TOOLTIP","Enables heating from energy transfer during collisions","TOOLTIP",""
"SimulationSettings.JeansEscapeEnabled_TOOLTIP","Enables volatiles from atmospheric escape, which can occur when a planet is heated","TOOLTIP",""
"SimulationSettings.SolarWindLossEnabled_TOOLTIP","Enables volatiles from solar wind, which can take off a planet's outermost material, creating a comet-like tail","TOOLTIP",""
"SimulationSettings.DebugVelocites_TOOLTIP","Draws a line extending from the object which represents direction and speed","TOOLTIP",""
"SimulationSettings.EclipticRays_TOOLTIP","Draws a line connecting object directly to the reference plane","TOOLTIP",""
"SimulationSettings.PhysicsBreakoutTime_TOOLTIP","If physics calculations require multiple steps for accuracy, this will interrupt the process for quicker results","TOOLTIP",""
"SimulationSettings.EnableSubStepping_TOOLTIP","Allows the physics simulation to take multiple steps. This lets the simulation run at a faster maximum timestep, but may cause visual errors.","TOOLTIP",""
"SimulationSettings.EnableCollisions_TOOLTIP","If disabled, objects will pass through each other instead of collide","TOOLTIP",""
"SimulationSettings.EnableFragments_TOOLTIP","Master fragment creation switch","TOOLTIP",""
"SimulationSettings.EnableCollisionFragments_TOOLTIP","Collisions create fragments if enabled","TOOLTIP",""
"SimulationSettings.EnableTotalBodyFragmentation_TOOLTIP","Collisions can completely break objects into fragments","TOOLTIP",""
"SimulationSettings.EnableRocheFragmentation_TOOLTIP","Gravitational forces can break apart objects into fragments","TOOLTIP",""
"SimulationSettings.EnableSurfaceFragmentation_TOOLTIP","Nearby explosions can rip off an object's surface","TOOLTIP",""
"SimulationSettings.Grid_TOOLTIP","Draws a grid on the reference plane","TOOLTIP",""
"SimulationSettings.GridTextSize_TOOLTIP","Size of grid labels","TOOLTIP",""
"SimulationSettings.GridWidth_TOOLTIP","Thickness of grid lines","TOOLTIP",""
"SimulationSettings.HabitableZones_TOOLTIP","Shows a green Habitable Zone (also referred to as Goldilocks Zone) around stars where the temperature is suitable for liquid water on rocky planets","TOOLTIP",""
"SimulationSettings.Icons_TOOLTIP","Shows 2D icons for distant bodies","TOOLTIP",""
"SimulationSettings.LabelOpacity_TOOLTIP","Label transparency","TOOLTIP",""
"SimulationSettings.Labels_TOOLTIP","Shows name labels for objects in the simulation","TOOLTIP",""
"SimulationSettings.RelativeMassLabels_TOOLTIP","Scales label font size relative to the most massive object in the simulation","TOOLTIP",""
"SimulationSettings.LightingMode_TOOLTIP","The source of light in the simulation","TOOLTIP",""
"SimulationSettings.LightIntensity_TOOLTIP","Brightness of light source","TOOLTIP",""
"east to west)","","TOOLTIP",""
"SimulationSettings.OrbitContext_TOOLTIP","Draw orbits for all objects or only selected object","TOOLTIP",""
"SimulationSettings.OrbitIntensity_TOOLTIP","Brightness of orbital lines","TOOLTIP",""
"SimulationSettings.PauseOnDate_TOOLTIP","If enabled, the simulation automatically pauses when it reaches the date set below","TOOLTIP",""
"SimulationSettings.ProjectedPath_TOOLTIP","Draws an object's expected path, based on a simulated prediction","TOOLTIP",""
"SimulationSettings.ProjectedPathContext_TOOLTIP","Draw projected paths for all objects or only selected object","TOOLTIP",""
"SimulationSettings.RayContext_TOOLTIP","Draw rays for all objects or only selected object","TOOLTIP",""
"SimulationSettings.Shadows_TOOLTIP","If enabled, objects cast shadows on other objects. Only affects current simulation","TOOLTIP",""
"SimulationSettings.ShowComets_TOOLTIP","Shows the volatile tail from heat sources like stellar radiation. This allows comet simulation","TOOLTIP",""
"SimulationSettings.ShowStellarProminences_TOOLTIP","Enables prominence effects on star surfaces","TOOLTIP",""
"SimulationSettings.ShowDarkMatter_TOOLTIP","If enabled, an indication of dark matter will be visible in some galaxies","TOOLTIP",""
"SimulationSettings.ShowSupernovae_TOOLTIP","If enabled, draws particles when a supernova occurs","TOOLTIP",""
"SimulationSettings.TextBillboards_TOOLTIP","Shows 3D name labels for objects","TOOLTIP",""
"SimulationSettings.TidalEvolution_TOOLTIP","The orbit and rotation of a body is affected by tidal forces","TOOLTIP",""
"SimulationSettings.TidalEvolutionMultiplier_TOOLTIP","Multiplies the effect of tidal evolution","TOOLTIP",""
"SimulationSettings.TidalHeating_TOOLTIP","Objects heat through friction when they are deformed by tidal forces","TOOLTIP",""
"SimulationSettings.TidalHeatingMultiplier_TOOLTIP","Multiplies the effect of tidal heating","TOOLTIP",""
"SimulationSettings.TrailContext_TOOLTIP","Draw trails for all objects or only selected object","TOOLTIP",""
"SimulationSettings.TrailIntensity_TOOLTIP","Brightness of trail lines","TOOLTIP",""
"SimulationSettings.TrailLength_TOOLTIP","How much of the trail is drawn before fading","TOOLTIP",""
"SimulationSettings.TrailWidth_TOOLTIP","Width of trail lines","TOOLTIP",""
"SimulationSettings.VolatilityMassMultiplier_TOOLTIP","Multiplies the amount of mass lost to volatility","TOOLTIP",""
"SimulationSettings.CameraFOV_TOOLTIP","The angle of the simulation seen by the camera","TOOLTIP",""
"SimulationSettings.Orbits_TOOLTIP","Draws an object's orbital path, calculated by its orbital element data","TOOLTIP",""
"SimulationSettings.TrailCenter_TOOLTIP","The reference frame for which all trails are drawn","TOOLTIP",""
"SimulationSettings.Trails_TOOLTIP","Draws a line showing an object's past movement","TOOLTIP",""
"SimulationSettings.BodyScaleStyle_TOOLTIP","Set to Exaggerated to see objects more easily, or set to Realistic for true-to-scale objects","TOOLTIP",""
"Preferences.AnalyticsEnabled_TOOLTIP","Turn on collection of anonymous usage statistics
See our privacy policy for details: universesandbox.com/privacy","TOOLTIP",""
"Preferences.IncludeSimulationOverlays_TOOLTIP","Toggle visibility of selection circles, height lines and projected path marks","TOOLTIP",""
"Preferences.BudgetTargetFPS_TOOLTIP","Reduce number of simulated bodies and particles if frames per second (FPS) falls below target","TOOLTIP",""
"Preferences.BudgetEnableReduction_TOOLTIP","Automatically adjust number of simulated bodies and particles for best performance and simulation results","TOOLTIP",""
"Preferences.AudioEnabled_TOOLTIP","Turn on all audio","TOOLTIP",""
"Preferences.PlayAudioInBackground_TOOLTIP","Play audio when window is not in focus","TOOLTIP",""
"Preferences.MasterVolume_TOOLTIP","Change the overall audio volume","TOOLTIP",""
"Preferences.MusicVolume_TOOLTIP","Change the volume of the music","TOOLTIP",""
"Preferences.EffectsVolume_TOOLTIP","Change the volume of simulation sound effects","TOOLTIP",""
"Preferences.UIVolume_TOOLTIP","Change the volume of user interface sound effects","TOOLTIP",""
"Preferences.QuicksaveAmount_TOOLTIP","Number of quicksave backups you want to keep","TOOLTIP",""
"Preferences.DynamicViewport_TOOLTIP","Shift simulation scene to remain visible when panels are opened","TOOLTIP",""
"Preferences.DynamicCamera_TOOLTIP","Switch camera focus to nearest object if its target disappears from the simulation","TOOLTIP",""
"Preferences.SelectionBias_TOOLTIP","Priority when selecting bodies with cursor","TOOLTIP",""
"Preferences.CameraSmoothingMultiplier_TOOLTIP","Amount of smoothing to apply to camera motion","TOOLTIP",""
"Preferences.PrimaryColor_TOOLTIP","Default color for user interface details","TOOLTIP",""
"Preferences.GIFDesiredFPS_TOOLTIP","Number of frames in the GIF for every second of real time","TOOLTIP",""
"Preferences.GIFIncludeUI_TOOLTIP","Include the user interface in the GIF","TOOLTIP",""
"Preferences.GIFQuality_TOOLTIP","Lower quality creates smaller files","TOOLTIP",""
"Preferences.GIFLoop_TOOLTIP","Create a looping GIF","TOOLTIP",""
"Preferences.GIFIncludeSimulationOverlays_TOOLTIP","Toggle visibility of selection circles, height lines and projected path marks","TOOLTIP",""
"Preferences.GIFPaletteFrameSkip_TOOLTIP","Calculate a new color palette every N frames. Lower values increase processing time","TOOLTIP",""
"Preferences.GIFTimeLimit_TOOLTIP","Automatically stop recording after N seconds","TOOLTIP",""
"Preferences.GIFShowWatermark_TOOLTIP","Add a Universe Sandbox ² watermark to GIF","TOOLTIP",""
"Preferences.GIFMode_TOOLTIP","GIF Capture Mode (Film, Screen, Custom)","TOOLTIP",""
"Preferences.IncludeUIinScreenshots_TOOLTIP","Show user interface in the standard screenshot","TOOLTIP",""
"Preferences.ScreenshotsIncludeSimulationOverlays_TOOLTIP","Toggle visibility of selection circles, height lines and projected path marks","TOOLTIP",""
"Preferences.ScreenshotMode_TOOLTIP","Screenshot Capture Mode (Photo, Screenshot, Custom)","TOOLTIP",""
"Preferences.LocalizationModeUnlocked_TOOLTIP","Allow translation mode to be enabled","TOOLTIP",""
"Preferences.ShowNEWIcons_TOOLTIP","Show New icon on new simulations","TOOLTIP",""
"Preferences.NEWIconDate_TOOLTIP","since a given date","TOOLTIP",""
"Preferences.HideVisited_TOOLTIP","Remove New icon when sim is opened","TOOLTIP",""
"Simulation.SlowestBody_TOOLTIP","The name of the body which is mostly responsible for the small timesteps.","TOOLTIP",""
"Simulation.ErrorPerSecond_TOOLTIP","Potentially accumulated position error per unit of simulation time","TOOLTIP",""
"Simulation.ComputationDevice_TOOLTIP","NativeCPU is our preferred optimized computational nbody simulation. If you are experiencing issues with nbody simulations, you can try switching to our older system, ManagedCPU.","TOOLTIP",""
"lower accuracy means higher possible Time Steps but less stable orbits","","TOOLTIP",""
"Simulation.SlidingMotionDampning_TOOLTIP","Resistance against sliding/grinding motion","TOOLTIP",""
"Simulation.ConstantCenterOfMass_TOOLTIP","Should the center of mass in a collision remain fixed when moving material","TOOLTIP",""
"Simulation.AutomaticTolerance_TOOLTIP","Allows the simulation to select a sensible tolerance setting based on current orbits","TOOLTIP",""
"Simulation.Tolerance_TOOLTIP","The maximum acceptable position error per step","TOOLTIP",""
"Simulation.ParticleStream_TOOLTIP","Particles stream out of jets","TOOLTIP",""
"TimeControlBehavior.TargetDateTime_TOOLTIP","Run the simulation until a specified date and time is reached.","TOOLTIP",""
"TimeControlBehavior.TargetLength_TOOLTIP","Run the simulation until a specified amount of time has passed.","TOOLTIP",""
"TimeControlBehavior.MaxSpeed_TOOLTIP","Set the simulation time step to its maximum possible value.","TOOLTIP",""
"TimeControlBehavior.OnArrival_TOOLTIP","Define the behavior of the simulation upon arrival of the target date/time.","TOOLTIP",""
"NBodyOptions.NumExplosionFillerFragments_TOOLTIP","Cutoff will be regular 1/r untill r is less than collision distance between two bodies. Smooth will use GravitySmoothingLength to ensure that the gravitational attraction is maximal at that distance.","TOOLTIP",""
"NBodyOptions.GravitySmoothing_TOOLTIP","Cutoff will be regular 1/r untill r is less than collision distance between two bodies. Smooth will use GravitySmoothingLength to ensure that the gravitational attraction is maximal at that distance.","TOOLTIP",""
"NBodyOptions.GravitySmoothingLength_TOOLTIP","Distance where the smoothed gravity reaches its maximum","TOOLTIP",""
"NBodyOptions.GravitationalConstant_TOOLTIP","he usual gravitational constant G use in gravity force calculations F=G*M*m / r^2","TOOLTIP",""
"NBodyOptions.AcceptPositionOnlyBasedAcceleration_TOOLTIP","Some integrators leave a position based acceleration from their last step. Using this as starting point for their next step can save one expensive calculation. The velocity based acceleration (from drag or tether dampening) will be skipped, which is not entirely accurate","TOOLTIP",""
"NBodyOptions.RocheLimitMinimalRadius_TOOLTIP","The minimal radius a body should have for Roche fragmentation to happen.","TOOLTIP",""
"NBodyOptions.RocheHelperAccelerationFraction_TOOLTIP","An acceleration lifing up fragments from the surface to emulate stretched bodies.","TOOLTIP",""
"NBodyOptions.RocheLobeLossFactor_TOOLTIP","The fraction of material outside the roche lobe which is lost per second.","TOOLTIP",""
"NBodyOptions.RocheMaximalFragmentMassRatio_TOOLTIP","Maximal relative size of roche fragments compared to origin body","TOOLTIP",""
"ArrangeSetup.AutoBounds_TOOLTIP","Automatically compute realistic inner and outer ring boundaries","TOOLTIP",""
"ArrangeSetup.RemoveUnstableResonances_TOOLTIP","Include gaps in rings caused by unstable resonances with orbiting bodies","TOOLTIP",""
"ChoreographyPreset.TrailLength_TOOLTIP","How much of the trail is drawn before fading","TOOLTIP",""
"ChoreographyPreset.EnableCollisions_TOOLTIP","If disabled, objects will pass through each other instead of collide","TOOLTIP",""
"ChoreographyPreset.EnableFragments_TOOLTIP","Master fragment creation switch","TOOLTIP",""
"ChoreographyPreset.EnableCollisionFragments_TOOLTIP","Collisions create fragments if enabled","TOOLTIP",""
"ChoreographyPreset.EnableTotalBodyFragmentation_TOOLTIP","Collisions can completely break bodies into fragments","TOOLTIP",""
"ChoreographyPreset.EnableRocheFragmentation_TOOLTIP","Gravitational forces can break apart bodies into fragments","TOOLTIP",""
"ChoreographyPreset.EnableSurfaceFragmentation_TOOLTIP","Nearby explosions can rip off a body's surface","TOOLTIP",""
"ChoreographyPreset.JeansEscapeEnabled_TOOLTIP","Enables volatiles from atmospheric escape, which can occur when a planet is heated","TOOLTIP",""
"ChoreographyPreset.TidalHeating_TOOLTIP","Bodies heat through friction when they are deformed by tidal forces","TOOLTIP",""
"RandomSystemChildGroup.ExplosionVelocity_TOOLTIP","Velocity of the explosion","TOOLTIP",""
"Budget.MaxAttracting_TOOLTIP","The maximum amount of attracting bodies allowed.","TOOLTIP",""
"Budget.MaxNonAttracting_TOOLTIP","The maximum amount of non-attracting bodies allowed.","TOOLTIP",""
"Budget.Reduction_TOOLTIP","The reduction is equal to the current FPS divided by TargetFPS","TOOLTIP",""
"Budget.ReductionPercent_TOOLTIP","Number of bodies is reduced by this percent","TOOLTIP",""
"NBodyComponent.RocheLobeRadius_TOOLTIP","The radius of the sphere with same volume as the bodys roche lobe","TOOLTIP",""
"NBodyComponent.TidalStressDirection_TOOLTIP","Measure of the directional scale of the relative tidal stress on the body","TOOLTIP",""
"NBodyComponent.TidalStressMagnitude_TOOLTIP","Measure of the magnitude of the relative tidal stress on the body","TOOLTIP",""
"NBodyComponent.TidalHeatingEffect_TOOLTIP","Tidal heating from dynamic tidal forces","TOOLTIP",""
"NBodyComponent.TidalHeatingEffectPerMass_TOOLTIP","Tidal heating from dynamic tidal forces per unit of mass","TOOLTIP",""
"VROptions.ScreenshotFOV_TOOLTIP","Set the field of view in degrees for screenshots taken in the VR view","TOOLTIP",""
"VROptions.EnableCameraSmoothing_TOOLTIP","Enables a smoother viewing experience for the desktop view","TOOLTIP",""
"VROptions.ObserverFOV_TOOLTIP","Set the observer camera field of view in degrees","TOOLTIP",""
"VROptions.CameraSmoothingValue_TOOLTIP","If you are watching someone play in the VR view, this will smooth your view","TOOLTIP",""
"VROptions.FocusSimCenterOnStart_TOOLTIP","Let the camera face the center of newly loaded simulations","TOOLTIP",""
"VROptions.EnableHaptics_TOOLTIP","Enable controller haptics (vibration)","TOOLTIP",""
"VROptions.EnableVRExperience_TOOLTIP","Run the in-game VR experience at startup","TOOLTIP",""
"VROptions.AutoGraphics_TOOLTIP","Automatically determine the best graphics settings for VR based on current hardware and framerate","TOOLTIP",""
"VROptions.EnableSeatedMode_TOOLTIP","Enable seated mode play experience","TOOLTIP",""
"VROptions.GameViewQuality_TOOLTIP","VR view quality - Adaptive reacts to frame rate changes by dynamically re-sampling output","TOOLTIP",""
"VROptions.AutoHideGUI_TOOLTIP","Hides the desktop user interface after the specified time period","TOOLTIP",""
"VROptions.DisableGUITimeoutSecs_TOOLTIP","The amount of time before automatically hiding the interface","TOOLTIP",""
"VROptions.OculusAimAngle_TOOLTIP","Set the controller aim angle in degrees","TOOLTIP",""
"VROptions.ViveAimAngle_TOOLTIP","Set the controller aim angle in degrees","TOOLTIP",""
"ProfilerProxy.DataGraph_TOOLTIP","Select from various profiling and analysis graphs for the current simulation","TOOLTIP",""
"PageVideoCapture.Resolution_TOOLTIP","Pixel dimensions of captured GIFs","TOOLTIP",""
"PageVideoCapture.GIFDesiredFPS_TOOLTIP","Number of frames in the GIF for every second of real time","TOOLTIP",""
"UICanvasScaler.AutoScale_TOOLTIP","Automatically scale the user interface based on screen size","TOOLTIP",""
